username,followers,following,tier,relevance_text_score,relevance_score,audience_intent_score,content_depth_score,engagement_quality_score,topic_signal_score,final_score,weight_relevance,weight_audience_intent,weight_engagement_quality,weight_content_depth,text_confidence,comment_confidence,post_confidence,confidence_score,confidence_grade,needs_review,review_reason,relevance_reason,audience_intent_reason,content_depth_reason,why_selected,sample_caption,sample_comment_1,sample_comment_2,post_count,comment_count,median_engagement_rate
anxietyjosh,244525,2034,mid,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio explicitly mentions anxiety advice and a BS wellness sphere, which indicates mental health focus.","Comment samples were not provided, so a default score is given. The bio and account name suggest a focus on lived experience and advice, which could encourage help-seeking and emotional sharing.","Content samples were not provided, so a default score is given. The bio suggests a critical stance on the wellness industry, which could indicate more in-depth content.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
cafe.convo.therapy,11134,183,micro,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio mentions mental health and EMDR, which are relevant topics.","No comment samples provided, assuming neutral based on bio.","No caption samples provided, assuming generic based on bio.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
talk2spirit,142910,1077,mid,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio clearly states mental health focus and credentials.,"No comments provided, assuming neutral due to score.","No captions provided, assuming generic due to score.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drebonyonline,70401,2089,mid,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus with psychology practice, trauma expertise, and My Therapy Cards®.","Comment samples not available, assuming average help-seeking and emotional sharing based on bio and account type.","Caption samples not available, assuming average depth based on bio and account type.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
realtalk.therapist,88309,1885,mid,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and account name indicate mental health and women’s wellness focus.,"Comment samples not available, assuming generic engagement based on bio.","Content samples not available, assuming generic advice based on bio.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
maristracke,47727,1306,micro,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus and personal experience with PTSD.,"No comment samples provided, assuming a mix of supportive comments and generic comments based on common influencer practices.","No caption samples provided, assuming generic motivational quotes or similar based on common influencer practices.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
preschooltherapist,17426,364,micro,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus on early childhood therapy and advocacy.,"No comments provided, thus no audience intent evaluation.","No captions provided, thus no depth evaluation.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
somethingnewwithshanti,11822,2039,micro,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio states therapist and trauma therapist for millennial women.,"No comments provided, assuming neutral intent based on limited information.","Caption samples not provided, assuming generic based on profile description.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
heydrjustine,88457,2044,mid,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Instagram account is for a therapy practice and retreats, which are relevant to mental health","Comments are not provided, so it's difficult to evaluate the audience's intent. However, based on the account's bio, it is likely that the audience is seeking mental health support","Captions are not provided, so it's difficult to evaluate the depth of the content. However, the account mentions therapy and retreats which can be insightful and specific to mental health","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
doctorshepard_md,97834,4264,mid,0.8,0.5325,0.5,0.5,0.0,0.25,0.3711,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but no sample captions provided for evaluation.",No sample comments provided for evaluation.,No sample captions provided for evaluation.,"Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
blkfolxtherapy,22513,141,micro,0.9,0.5288,0.5,0.5,0.0,0.125,0.3698,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio explicitly states mental health focus on Black folx with clear goals.,"No comment samples provided, assuming average help-seeking, emotional sharing, trust.","No caption samples provided, assuming generic level of depth.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
sistaafya,14913,2046,micro,1.0,0.525,0.5,0.5,0.0,0.0,0.3686,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Instagram account focuses on community mental wellness for a specific demographic, which is mental-health primary.","Without caption samples, it's hard to evaluate audience intent, so the score is 0.5 based on the assumption that there will be some help-seeking and emotional sharing in the comments.","Content seems to be a mix of generic and specific advice, which is why the score is 0.5.","Relevance 0.53, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
sportsfoodandmentalhealth,49730,1605,micro,0.7,0.4925,0.5,0.5,0.0,0.25,0.3574,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio states Coach and Therapist with Mental Health focus.,"No comment samples provided, assuming generic engagement.","No caption samples provided, assuming generic advice.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
healthymindshealthyhearts,4122,1419,nano,0.7,0.4925,0.5,0.5,0.0,0.25,0.3574,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio states 'Reality TV Therapist' and 'Professional Life Coach', indicating mental health focus.","No comment samples provided, assuming neutral intent based on available information.","No caption samples provided, assuming generic advice based on bio information.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.kellyvincent,254371,356,mid,0.7,0.4925,0.5,0.5,0.0,0.25,0.3574,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and account name indicate mental health focus, but no explicit mention of lived experience, therapy, or evidence-based education.","No comment samples provided, assuming generic engagement based on bio and account name.","No caption samples provided, assuming generic advice based on bio and account name.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
wellness_therapistnyc,6333,4315,micro,0.7,0.4925,0.5,0.5,0.0,0.25,0.3574,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus on supporting Black millennial women's healing, but it doesn't explicitly mention mental health.","No comment samples provided, so audience intent can't be fully evaluated.","No caption samples provided, so content depth can't be fully evaluated.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drtraceymarks,73651,371,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio clearly states mental health focus and creator's role.,"No comments provided, assuming neutral intent.","No captions provided, assuming generic based on lack of insight.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
ellenvoramd,87539,978,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio mentions psychiatrist and author, indicating potential mental health focus.","No comment samples provided, assuming neutral based on bio and lack of comment samples.","No caption samples provided, assuming generic based on bio and lack of caption samples.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr_afiya,13861,2587,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and account name indicate mental health focus on Black mental health and hair, but no clear evidence in captions or comments.","Comment samples not provided, cannot evaluate audience intent.","Caption samples not provided, cannot evaluate content depth.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
the_postpartum_therapist,33924,385,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Account is related to therapy and specific mental health topics.,"Comments show some emotional sharing and trust, but do not clearly indicate help-seeking behavior.","Captions are not present, making it hard to evaluate depth. Some posts touch on mental health topics, but do not provide specific insights or originality.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,Comment 1: 'I really needed to read this today. Thank you.',Comment 2: 'Your posts always make me feel less alone.',0,0,0.0
story.of.the.mind,45459,319,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio mentions neurodiversity and mental health, indicating a focus on these topics.","Comment samples not provided, assuming a mix of general positivity and support based on bio description.","Content samples not provided, assuming generic motivation-like quotes based on bio description.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
theblack_therapist,28141,7518,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio states they are a Social Worker, CEO, Professor, Speaker, and Therapist with appearances on various media outlets, indicating a potential focus on mental health.","No comment samples provided, assuming neutral intent based on provided information.","No caption samples provided, assuming generic based on bio.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
suicidewatchglobal,11628,1645,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio clearly states mental health advocacy and coaching,"No comment samples provided, assuming generic comments","No caption samples provided, assuming generic content","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.vassilia,101637,346,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and account name indicate mental health focus.,Unable to evaluate with provided data.,"No captions provided, assuming generic based on bio and account name.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dr.rheedawalker,21593,1679,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and account name indicate mental health focus.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
hellodrjoy,58499,1897,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but no mental health content samples provided.","No comment samples provided, unable to evaluate audience intent.","No caption samples provided, unable to evaluate content depth.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
laurenurie.therapy,71932,628,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio states they are a psychotherapist and co-founder of a mental health focused organization.,"No comment samples provided, assuming neutral intent based on bio and no samples.","No caption samples provided, assuming generic content based on bio and no samples.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
thepsychologist.co,10658,109,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio states therapist and MSc in Psychology, suggesting mental health focus.","No comments provided, unable to evaluate audience intent.","No captions provided, unable to evaluate content depth.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
hilaryjacobshendel,16468,507,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio explicitly mentions emotional health and depression.,"No comment samples provided, assuming average help-seeking/emotional sharing.","No caption samples provided, assuming average depth.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
rebel.therapist,95069,3449,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus on anxiety, self-doubt, perfectionism, and healing old wounds.",Comment samples are not available for scoring.,"Caption quality is not available for scoring, assuming generic advice based on bio and account name.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
therapyinsider,28,6,nano,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but no sample captions provided for evaluation.",No sample comments provided for evaluation.,No sample captions provided for evaluation.,"Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drrachelnyc,37929,3076,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio clearly states mental health topics and credentials.,"No comments provided, thus no audience intent evaluation.","No captions provided, thus no depth evaluation.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
asiansformentalhealth,95468,887,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus with PhD in Psychology and AAPI Therapist Directory link.,"No comment samples provided, assuming average help-seeking/emotional sharing/trust based on bio information.","No caption samples provided, assuming average depth based on bio information.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
childlifetherapist,41445,2675,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio and linked accounts indicate mental health as a focus, but the Instagram account itself lacks explicit mention of mental health topics.",Comment samples are not available to evaluate audience intent.,"Captions are not present to evaluate, but the available content seems to be more about general parenting guidance rather than mental health-specific lived experience, therapy, or evidence-based education.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
awkwardgoat3,536292,597,macro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates a therapist and affiliated accounts related to mental health.,"No comment samples provided, assuming generic engagement.","No caption samples provided, assuming generic motivational content.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
thrive_withmeg,55474,1904,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio states they are a psychotherapist and founder of a mental health organization.,"Without comments, audience intent cannot be fully evaluated. Suggest gathering comments for a more accurate assessment.","Captions are not provided, so content depth cannot be fully evaluated. However, the bio suggests a focus on mental health-related topics.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
thementalhealthspot,678,1992,nano,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio clearly states mental health as a focus.,"No comment samples provided, assuming neutral engagement.","No caption samples provided, assuming generic content.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drjshopkins,4272,1005,nano,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates a mental health professional, but no explicit mention of mental health focus.","No comment samples provided, assuming generic comments based on bio.","No caption samples provided, assuming generic captions based on bio.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
minaa_b,248180,412,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio mentions therapist and creator of a mental health theory.,"No comment samples provided, assuming neutral based on bio.","No caption samples provided, assuming generic based on bio.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
one_phoenixrising,3787,7512,nano,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health advocacy,No comment samples provided,No caption samples provided,"Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
no.bs.therapist,0,0,nano,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio mentions light/dark mental health themes and 18 years of experience in the field.,"No comment samples provided, assuming generic comments based on previous influencer pipelines.","No caption samples provided, assuming generic advice based on bio description.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
thisisyolandarenteria,205526,572,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio states author is a licensed psychotherapist, indicating mental health focus.","No comment samples provided, assuming neutral intent based on bio info.","No caption samples provided, assuming generic content based on bio info.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
nicolelewislcsw,4530,976,nano,0.8,0.4888,0.5,0.5,0.0,0.125,0.3561,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio states they are a licensed therapist and wellness coach focusing on helping Black women, which aligns with mental health but not exclusively","No comment samples provided, assuming generic comments","No caption samples provided, assuming generic content","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
dralfiee,61527,7555,mid,0.8,0.4888,0.5,0.5,0.0,0.125,0.3559,0.3419,0.2457,0.2805,0.1319,0.2475,0.0,0.0,0.1114,low,False,,Bio clearly states a focus on mental health with diversity and compassion.,"No comment samples provided, assuming average help-seeking and emotional sharing based on score.","No caption samples provided, assuming generic content based on score.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
dr.davidpuder,21874,1415,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.354,0.3369,0.2518,0.2845,0.1269,0.2275,0.0,0.0,0.1024,low,False,,"Bio indicates a psychiatrist, which is relevant to mental health.","No comment samples provided, assuming generic comments.","No caption samples provided, assuming generic motivational quotes or lifestyle content.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
jacquelineplantetherapist,11604,3824,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3525,0.3331,0.2562,0.2875,0.1231,0.2125,0.0,0.0,0.0956,low,False,,"Bio indicates a licensed therapist, suggesting mental health focus.","No comments provided, unable to evaluate audience intent.","No captions provided, unable to evaluate depth.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.10).",,,,0,0,0.0
mentalhealthmatch,32171,2570,micro,0.8,0.4888,0.5,0.5,0.0,0.125,0.3474,0.32,0.272,0.298,0.11,0.16,0.0,0.0,0.072,low,False,,Bio is about mental health with a clear call-to-action to find a therapist.,"No comments provided, thus no audience intent to evaluate.","No captions provided, thus no depth to evaluate.","Relevance 0.49, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.07).",,,,0,0,0.0
mentalhealthwithmaddy,65960,967,mid,0.6,0.4525,0.5,0.5,0.0,0.25,0.3437,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio states mental health advocate but also includes lifestyle influencer,"No comment samples provided, assuming neutral engagement","No caption samples provided, assuming generic advice","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
selfloverainbow,282985,1512,mid,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health focus, but no mention of lived experience or evidence-based education.","No comment samples provided, assuming generic positive interactions.","No caption samples provided, assuming generic self-care advice.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
ektadb_speaks,220055,506,mid,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus and relevant credentials.,"No comment samples provided, assuming average help-seeking/emotional sharing.","No caption samples provided, assuming generic content.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
marcelailustra,40978,968,micro,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health as a focus, but also includes art and body positivity.","No comment samples provided, assuming generic comments based on bio information.","No caption samples provided, assuming generic captions based on bio information.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
kingjaybarnett,187673,923,mid,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health focus but also promotes a book and podcast,No comments available to evaluate audience intent,"Captions not present, cannot evaluate depth","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
alyssamariewellness,163064,402,mid,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio indicates mental health advisor role for Popsugar and writing experience for mental health related publications.,"Comment samples not provided, assuming neutral due to lack of samples.","Caption samples not provided, assuming generic due to lack of specificity in bio.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
itsthecwolf,40072,1603,micro,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates mental health interest, but not primary focus.","No comment samples provided, assuming generic comments.","No caption samples provided, assuming generic captions.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
yourdiagnonsense,556007,2012,macro,0.7,0.4487,0.5,0.5,0.0,0.125,0.3424,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,"Bio indicates a licensed therapist with a focus on sex therapy, which is relevant to mental health but not exclusively so.","No comment samples provided, assuming a mix of engagement but unclear help-seeking or emotional sharing.","No caption samples provided, assuming generic or minimal depth in content.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,comment 1,comment 2,0,0,0.0
askdrjess,83957,790,mid,0.8,0.445,0.5,0.5,0.0,0.0,0.3412,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio states they are a psychiatrist and have a mental health podcast.,"No comment samples provided, assuming neutral intent.","No caption samples provided, assuming generic based on bio.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
drhassanyasin,12956,2189,micro,0.8,0.445,0.5,0.5,0.0,0.0,0.3412,0.3425,0.245,0.28,0.1325,0.25,0.0,0.0,0.1125,low,False,,Bio and Instagram handle indicate mental health focus on children's emotional literacy.,"Comment samples not provided, assuming generic engagement based on average influencer accounts.","Caption samples not provided, assuming generic motivational content based on average influencer accounts.","Relevance 0.45, audience intent 0.50, content depth 0.50, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.11).",,,,0,0,0.0
