username,followers,following,tier,relevance_text_score,relevance_score,audience_intent_score,content_depth_score,engagement_quality_score,topic_signal_score,final_score,weight_relevance,weight_audience_intent,weight_engagement_quality,weight_content_depth,text_confidence,comment_confidence,post_confidence,confidence_score,confidence_grade,needs_review,review_reason,relevance_reason,audience_intent_reason,content_depth_reason,why_selected,sample_caption,sample_comment_1,sample_comment_2,post_count,comment_count,median_engagement_rate
18567863074016486,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
34863631558,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
2696454,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
2968285411924288622,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
28227447,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
2145482493963443046,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
191172365,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1920885564204976543,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1923341809,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
248702780,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
193693777,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
228836642167607,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
2187469041,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
37583982879,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
214755146,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
204517928,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
3494361758401442700,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mantherapy,1,4,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
3850759996321147752,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
safeplaceformentalhealth,37,62,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
weareallhuman,3,12,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837,0.3155,0.327,0.0737,0.015,0.0,0.0,0.0067,low,False,,No mental health related content found in bio or captions.,No comments provided for analysis.,No captions provided for analysis.,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.01).",,,,0,0,0.0
traumatherapyhub,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
thesadgirlsclub,1,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
thementalhealthcoach,4349,6026,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.311,0.324,0.0775,0.03,0.0,0.0,0.0135,low,False,,No mental health related content in bio or captions.,No comments provided for evaluation.,No captions provided for evaluation.,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.01).",,,,0,0,0.0
thefriendlinessproject,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
thedepressionproject,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
theblurtfoundation,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
the.happybroadcast,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
selfcaredepot,8,20,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3013,0.2945,0.313,0.0912,0.085,0.0,0.0,0.0383,low,False,,The account's bio and captions are not primarily mental-health focused.,There are no comments provided to evaluate audience intent.,There are no captions provided for evaluation.,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.04).",,,,0,0,0.0
nami_communicate,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
3870812496684210003,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mindgrowthcollective,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mindfulmoments_ig,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
mindful__mamas,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
18542450524035950,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
letstalkmenhealth,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
iamleahbowers,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
drjennywang,58,91,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.311,0.324,0.0775,0.03,0.0,0.0,0.0135,low,False,,Bio and captions do not indicate mental health focus,No comments provided for analysis,No captions provided for analysis,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.01).",,,,0,0,0.0
depressionlookslikeme,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
cptsdwarriors,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
185639919,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
0,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1009119353968878,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
13574837050,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1285929135385159,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1298902100,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1303837350984629,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1314059688,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1316619915923313,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1321242359,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1337860393,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1349976694,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
137797727089493,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1257569794446542,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1424809115439700,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1448036448988176,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1466131188136916842,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
15021217043,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1520932284707537,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1522233192,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1533044344072224,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1535135121008248,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1278234089450575,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
1236581063159137,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
18489308860070424,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
11106800735,0,0,nano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.33,0.07,0.0,0.0,0.0,0.0,low,False,,heuristic fallback based on bio/caption topical language,heuristic fallback from comment help-seeking language,heuristic fallback based on caption specificity and length,"Relevance 0.00, audience intent 0.00, content depth 0.00, engagement quality 0.00. Median engagement rate 0.00% across 0 posts. Confidence low (0.00).",,,,0,0,0.0
